sample_id,Lead_(ppb),parcel_id,Date_Submitted,google_add,Latitude,Longitude,Owner_Type,Land_Value,Land_Improvements_Value,Residential_Building_Value,Residential_Building_Style,Commercial_Building_Value,Building_Storeys,Parcel_Acres,Rental,Use_Type,Prop_Class,Year_Built,USPS_Vacancy,Zoning,Future_Landuse,DRAFT_Zone,Housing_Condition_2012,Housing_Condition_2014,Commercial_Condition_2013,Hydrant_Type,Ward,PRECINCT,CENTRACT,CENBLOCK,SL_Type,SL_Type2,SL_Lead,Homestead,Homestead_Percent,HomeSEV
sample_015882,0.0,parcel_003983,2016-01-21 15:34:00,"3114 Iroquois Ave, Flint, MI 48505, USA",43.044417,-83.71054,Private,1567,0,17834,CAPECOD,0.0,0,0.138,No,Residential,RI,1939,N,A2,Green Neighborhood,GN-1,Fair,Fair, ,Dar,2,26,001000,1,1,0,0,Yes,100.0,9700
sample_000553,0.0,parcel_007640,2016-01-21 15:34:00,"1311 W Paterson St, Flint, MI 48504, USA",43.034008,-83.721037,Private,1587,0,84596,TWO STORY,0.0,0,0.129,No,Residential,RI,1928,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,A.D.,2,35,000900,4,11,0,0,Yes,100.0,12200
sample_014659,0.0,parcel_000809,2016-01-21 15:34:00,"218 W Linsey Blvd, Flint, MI 48503, USA",42.998232,-83.68016,Private,482,0,26358,TWO STORY,0.0,0,0.133,No,Residential,RI,1915,N,C1,Green Neighborhood,GN-1,Good,Good, ,Dar,9,55,003800,2,5,0,1,Yes,100.0,6800
sample_017707,0.0,parcel_000136,2016-01-21 15:34:00,"2029 Seymour Ave, Flint, MI 48503, USA",43.00482,-83.661349,Private,6291,0,18895,ONE STORY,0.0,0,0.363,Yes,Residential,RI,1958,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,7,46,003200,3,1,0,0,Yes,100.0,0
sample_013990,0.0,parcel_006674,2016-01-21 15:34:00,"1601 Arlington Ave, Flint, MI 48506, USA",43.030991,-83.663442,Private,820,757,71938,TWO STORY,0.0,0,0.096,No,Residential,RI,1920,N,A2,Green Neighborhood,GN-2,Good,Fair, ,Mueller,4,24,002600,4,1,0,0,Yes,100.0,11700
sample_005878,0.0,parcel_008637,2016-01-21 15:34:00,"212 W Paterson St, Flint, MI 48503, USA",43.033451,-83.7064879,Private,750,0,26597,ONE STORY,0.0,0,0.115,No,Residential,RI,1915,N,A2,Green Neighborhood,GN-1,Fair,Poor, ,T.C.,5,27,001000,4,11,0,0,Yes,100.0,6100
sample_003582,0.0,parcel_008637,2016-01-24 12:08:29,"212 W Paterson St, Flint, MI 48503, USA",43.033451,-83.7064879,Private,750,0,26597,ONE STORY,0.0,0,0.115,No,Residential,RI,1915,N,A2,Green Neighborhood,GN-1,Fair,Poor, ,T.C.,5,27,001000,4,11,0,0,Yes,100.0,6100
sample_000306,0.0,parcel_008322,2016-01-21 15:34:00,"221 E Moore St, Flint, MI 48505, USA",43.0536109,-83.701472,Private,588,0,20178,ONE STORY,0.0,0,0.11,Yes,Residential,RI,1970,N,B,Green Neighborhood,GN-1,Good,Good, ,Dar,3,15,000800,2,1,0,0,Yes,100.0,0
sample_010700,0.0,parcel_008322,2016-02-24 07:58:59,"221 E Moore St, Flint, MI 48505, USA",43.0536109,-83.701472,Private,588,0,20178,ONE STORY,0.0,0,0.11,Yes,Residential,RI,1970,N,B,Green Neighborhood,GN-1,Good,Good, ,Dar,3,15,000800,2,1,0,0,Yes,100.0,0
sample_013168,0.0,parcel_000935,2016-01-21 15:34:00,"1830 Whittlesey St, Flint, MI 48503, USA",43.0084019,-83.660037,Private,2739,0,18718,ONE STORY,0.0,0,0.138,No,Residential,RI,1955,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,7,46,003200,3,1,0,0,Yes,100.0,0
sample_005473,0.0,parcel_010295,2016-01-21 15:34:00,"2301 Canniff St, Flint, MI 48504, USA",43.055213,-83.730611,Private,1000,0,57157,ONE STORY,0.0,0,0.129,No,Residential,RI,1956,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,2,8,000500,1,1,0,0,Yes,100.0,9900
sample_005529,0.0,parcel_010897,2016-01-21 15:34:00,"2841 Hillcrest Ave, Flint, MI 48507, USA",42.99663,-83.661609,Private,28029,590,26039,ONE STORY,0.0,0,0.383,No,Residential,RI,1957,N,A1,Traditional Neighborhood,TN-1,Good,Good, ,T.C.,9,57,003300,1,0,0,0,Yes,100.0,33000
sample_015223,0.0,parcel_000314,2016-01-21 15:34:00,"313 Leta Ave, Flint, MI 48507, USA",42.986793,-83.6692209,Private,7188,0,106912,CAPECOD,0.0,0,0.128,No,Residential,RI,1951,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Mueller,9,61,003500,2,2,0,0,Yes,100.0,0
sample_002871,0.0,parcel_001831,2016-01-21 15:34:00,"634 W Home Ave, Flint, MI 48505, USA",43.067157,-83.7132494,Private,1523,0,45822,ONE STORY,0.0,0,0.316,No,Residential,RI,1963,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Other,1,2,000400,1,1,0,0,Yes,100.0,8700
sample_005338,0.0,parcel_005915,2016-01-21 15:34:00,"1035 Crawford St, Flint, MI 48507, USA",42.9860639,-83.6942765,Private,2195,950,6894,ONE STORY,0.0,0,0.104,Yes,Residential,RI,1957,N,A2,Green Neighborhood,GN-2,Fair,Poor, ,Dar,8,54,013500,3,1,0,0,No,0.0,0
sample_009924,0.0,parcel_005173,2016-01-21 15:34:00,"1610 New York Ave, Flint, MI 48506, USA",43.03873,-83.670019,Private,420,0,9458,TWO STORY,0.0,0,0.101,No,Residential,RI,1928,N,B,Green Innovation,GI-1,Fair,Fair, ,A.D.,3,19,002200,3,5,0,1,Yes,100.0,5500
sample_014690,0.0,parcel_004884,2016-01-21 15:34:00,"3617 N Term St, Flint, MI 48506, USA",43.047789,-83.644954,Private,4959,10,11060,ONE STORY,0.0,0,0.257,No,Residential,RI,1948,N,A2,Traditional Neighborhood,TN-2,Good,Fair, ,T.C.,4,22,002400,3,1,0,0,Yes,100.0,8000
sample_005994,0.0,parcel_002994,2016-01-21 15:34:00,"3525 Chambers St, Flint, MI 48507, USA",42.990716,-83.6474829,Private,398,0,9340,ONE STORY,0.0,0,0.129,No,Residential,RI,1971,N,C1,Community Open Space,GN-1,Good,Good, ,T.C.,9,58,003400,2,1,0,0,Yes,100.0,4900
sample_008652,0.0,parcel_008036,2016-01-21 15:34:00,"2334 Kellar Ave, Flint, MI 48504, USA",43.03722,-83.728602,Private,1500,0,78830,CAPECOD,0.0,0,0.115,No,Residential,RI,1943,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,A.D.,2,12,000900,4,9,0,1,Yes,100.0,10800
sample_017634,0.0,parcel_009634,2016-01-21 15:34:00,"1647 Illinois Ave, Flint, MI 48506, USA",43.031814,-83.66843,Private,1640,0,55237,TWO UNIT,0.0,0,0.096,No,Residential,RI,1905,N,B,Green Neighborhood,GN-1,Good,Good, ,Dar,4,43,002600,2,0,0,0,Yes,100.0,6300
sample_000035,0.0,parcel_003113,2016-01-21 15:34:00,"706 Vermilya Ave, Flint, MI 48507, USA",42.99183,-83.686224,Private,1929,0,94982,ONE STORY,0.0,0,0.076,No,Residential,RI,1946,N,B,Traditional Neighborhood,TN-2,Good,Fair, ,Mueller,9,59,004000,2,1,0,0,Yes,100.0,0
sample_008909,0.0,parcel_010523,2016-01-21 15:34:00,"1105 Neubert Ave, Flint, MI 48507, USA",42.991715,-83.694862,Private,4539,0,75746,CAPECOD,0.0,0,0.14,No,Residential,RI,0,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Dar,8,54,013500,2,1,0,0,Yes,100.0,9300
sample_005659,0.0,parcel_009702,2016-01-21 15:34:00,"2004 Becker St, Flint, MI 48503, USA",43.005339,-83.712555,Private,2189,0,75113,CAPECOD,0.0,0,0.091,No,Residential,RI,1919,N,B,Traditional Neighborhood,TN-2,Fair,Good, ,Other,8,51,003700,1,11,0,0,Yes,100.0,9500
sample_003050,0.0,parcel_003608,2016-01-21 15:34:00,"4140 Douglas Ave, Flint, MI 48506, USA",43.052017,-83.653954,Private,5459,0,18251,TWO UNIT,0.0,0,0.189,No,Residential,RI,1927,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,4,20,001900,3,1,0,0,No,0.0,0
sample_012045,0.0,parcel_000208,2016-01-21 15:34:00,"3401 Comanche Ave, Flint, MI 48507, USA",42.992174,-83.658725,Private,1856,0,24716,CAPECOD,0.0,0,0.124,Yes,Residential,RI,1953,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,A.D.,9,60,003300,2,1,0,0,Yes,100.0,0
sample_007361,0.0,parcel_003408,2016-01-21 15:47:00,"616 Waldman Ave, Flint, MI 48507, USA",42.9897599,-83.683994,Private,5400,0,92246,CAPECOD,0.0,0,0.207,No,Residential,RI,1951,Y,B,Traditional Neighborhood,TN-2,Good,Good, ,Other,9,59,004000,2,1,0,0,Yes,100.0,0
sample_000858,0.0,parcel_008898,2016-01-21 15:47:00,"203 S Cumberland St, Flint, MI 48503, USA",43.024763,-83.657244,Private,26799,0,100069,CAPECOD,0.0,0,0.244,No,Residential,RI,1950,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,7,44,003000,2,1,0,0,Yes,100.0,15400
sample_002918,0.0,parcel_008898,2016-02-16 08:29:13,"203 S Cumberland St, Flint, MI 48503, USA",43.024763,-83.657244,Private,26799,0,100069,CAPECOD,0.0,0,0.244,No,Residential,RI,1950,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,7,44,003000,2,1,0,0,Yes,100.0,15400
sample_001953,0.0,parcel_008898,2016-02-26 13:02:34,"203 S Cumberland St, Flint, MI 48503, USA",43.024763,-83.657244,Private,26799,0,100069,CAPECOD,0.0,0,0.244,No,Residential,RI,1950,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,7,44,003000,2,1,0,0,Yes,100.0,15400
sample_010682,0.0,parcel_009436,2016-01-21 15:47:00,"4264 Sugar Maple Run, Flint, MI 48506, USA",43.052495,-83.624521,Private,25000,0,177975,ONE STORY,0.0,0,0.0,No,Residential,RI,2002,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,A.D.,4,20,001900,3,0,0,0,Yes,100.0,26000
sample_010380,0.0,parcel_003152,2016-01-21 15:47:00,"6514 Hillcroft Dr, Flint, MI 48505, USA",43.0706429,-83.667564,Private,632,0,27610,ONE STORY,0.0,0,0.122,No,Residential,RI,1964,N,A2,Green Neighborhood,GN-1,Good,Good, ,T.C.,3,14,001800,1,1,0,0,Yes,100.0,3200
sample_008884,0.0,parcel_009114,2016-01-21 15:47:00,"2919 Meisner Ave, Flint, MI 48506, USA",43.049501,-83.653374,Private,3825,0,14996,TWO STORY,0.0,0,0.103,No,Residential,RI,1955,N,A2,Traditional Neighborhood,TN-2,Good,Fair, ,T.C.,4,21,002400,1,1,0,0,Yes,100.0,10500
sample_001299,0.0,parcel_009114,2016-01-21 15:47:00,"2919 Meisner Ave, Flint, MI 48506, USA",43.049501,-83.653374,Private,3825,0,14996,TWO STORY,0.0,0,0.103,No,Residential,RI,1955,N,A2,Traditional Neighborhood,TN-2,Good,Fair, ,T.C.,4,21,002400,1,1,0,0,Yes,100.0,10500
sample_004523,0.0,parcel_009114,2016-01-24 12:09:01,"2919 Meisner Ave, Flint, MI 48506, USA",43.049501,-83.653374,Private,3825,0,14996,TWO STORY,0.0,0,0.103,No,Residential,RI,1955,N,A2,Traditional Neighborhood,TN-2,Good,Fair, ,T.C.,4,21,002400,1,1,0,0,Yes,100.0,10500
sample_004938,0.0,parcel_004844,2016-01-21 15:47:00,"921 E Philadelphia Blvd, Flint, MI 48505, USA",43.059259,-83.688656,Private,400,1219,10564,ONE STORY,0.0,0,0.092,No,Residential,RI,1929,N,B,Green Innovation,GI-1,Good,Fair, ,Other,3,13,002000,1,11,0,0,Yes,100.0,6100
sample_015601,0.0,parcel_004141,2016-01-21 15:47:00,"1160 E Piper Ave, Flint, MI 48505, USA",43.067977,-83.682055,Private,604,0,14117,ONE STORY,0.0,0,0.116,No,Residential,RI,1927,N,A2,Green Neighborhood,GN-1,Poor,Fair, ,T.C.,3,13,001700,2,1,0,0,No,0.0,0
sample_008308,0.0,parcel_005778,2016-01-21 15:47:00,"1409 Mabel Ave, Flint, MI 48506, USA",43.036757,-83.674681,Private,460,0,10590,ONE STORY,0.0,0,0.113,No,Residential,RI,1917,N,B,Green Innovation,GI-1,Good,Good, ,A.D.,3,19,002200,5,11,0,0,Yes,100.0,6100
sample_017021,0.0,parcel_007235,2016-01-21 15:47:00,"3009 Oklahoma Ave, Flint, MI 48506, USA",43.042183,-83.651861,Private,3458,0,46028,ONE STORY,0.0,0,0.108,No,Residential,RI,1927,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Dar,4,21,002700,1,11,0,0,Yes,100.0,8700
sample_007837,0.0,parcel_003539,2016-01-21 15:47:00,"2021 Chelan St, Flint, MI 48503, USA",43.005116,-83.658053,Private,3130,0,24365,ONE STORY,0.0,0,0.161,No,Residential,RI,1959,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,7,46,003200,3,1,0,0,Yes,100.0,15000
sample_009440,0.0,parcel_010181,2016-01-21 15:47:00,"1820 Kent St, Flint, MI 48503, USA",43.0072726,-83.6600231,Private,2739,0,19252,ONE STORY,0.0,0,0.138,No,Residential,RI,1958,N,A2,Traditional Neighborhood,TN-2,Fair,Good, ,T.C.,7,46,003200,3,1,0,0,Yes,100.0,0
sample_001809,0.0,parcel_007685,2016-01-21 15:47:00,"3519 Dakota Ave, Flint, MI 48506, USA",43.041927,-83.6421,Private,4352,6,16197,ONE STORY,0.0,0,0.272,No,Residential,RI,1956,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,4,22,002700,2,1,0,0,Yes,100.0,10300
sample_013243,0.0,parcel_000265,2016-01-21 15:47:00,"1522 Berrywood Ln, Flint, MI 48507, USA",42.9867383,-83.7007551,Private,15062,0,13743,CAPECOD,0.0,0,0.138,No,Residential,RI,1954,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Mueller,8,53,013500,4,1,0,0,Yes,100.0,14400
sample_015712,1.0,parcel_000265,2016-02-18 12:38:29,"1522 Berrywood Ln, Flint, MI 48507, USA",42.9867383,-83.7007551,Private,15062,0,13743,CAPECOD,0.0,0,0.138,No,Residential,RI,1954,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Mueller,8,53,013500,4,1,0,0,Yes,100.0,14400
sample_006354,0.0,parcel_005411,2016-01-21 15:47:00,"3726 Richfield Rd, Flint, MI 48506, USA",43.0505937,-83.6397618,Private,24518,13,27711,TWO UNIT,0.0,0,1.833,No,Residential,RI,1938,N,D3,Traditional Neighborhood,TN-2,Good,Good, ,Mueller,4,22,002400,3,1,0,0,Yes,100.0,27400
sample_017418,0.0,parcel_008724,2016-01-21 15:47:00,"1826 Penbrook Ln, Flint, MI 48507, USA",42.987097,-83.709313,Private,15500,693,17219,ONE STORY,0.0,0,0.157,No,Residential,RI,0,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,8,53,013500,5,1,0,0,Yes,100.0,18700
sample_002811,0.0,parcel_007214,2016-01-21 15:47:00,"4036 Mann Hall Ave, Flint, MI 48532, USA",43.005722,-83.7400119,Private,7157,0,83143,CAPECOD,0.0,0,0.231,No,Residential,RI,1953,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,A.D.,8,48,003600,1,1,0,0,Yes,100.0,0
sample_001005,0.0,parcel_000188,2016-01-21 15:47:00,"2820 Clement St, Flint, MI 48504, USA",43.0304969,-83.7261149,Private,771,0,76240,CAPECOD,0.0,0,0.121,No,Residential,RI,1944,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,6,34,001200,3,0,0,0,Yes,100.0,11700
sample_015235,0.0,parcel_008745,2016-01-21 15:47:00,"5013 Alpha Way, Flint, MI 48506, USA",43.060675,-83.6595229,Private,600,0,81515,TWO UNIT,0.0,0,0.138,Yes,Residential,RI,1959,Y,B,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,3,20,001900,2,1,0,0,No,0.0,0
sample_009113,0.0,parcel_010725,2016-01-21 15:47:00,"2409 Oklahoma Ave, Flint, MI 48506, USA",43.042255,-83.6598719,Private,1650,0,58487,ONE STORY,0.0,0,0.111,No,Residential,RI,1971,N,B,Green Neighborhood,GN-1,Good,Fair, ,A.D.,4,21,002300,2,1,0,0,Yes,100.0,6000
sample_000077,0.0,parcel_002850,2016-01-21 15:47:00,"3601 Leith St, Flint, MI 48506, USA",43.04325,-83.6416519,Private,4760,21,8567,ONE STORY,0.0,0,0.33,No,Residential,RI,1949,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,A.D.,4,22,002400,3,1,0,0,Yes,100.0,6700
sample_011287,0.0,parcel_000507,2016-01-21 15:47:00,"3127 Colorado Ave, Flint, MI 48506, USA",43.045161,-83.649276,Private,1674,0,74428,ONE STORY,0.0,0,0.117,No,Residential,RI,1954,N,A2,Traditional Neighborhood,TN-2,Fair,Fair, ,T.C.,4,22,002400,2,1,0,0,Yes,100.0,0
sample_016998,0.0,parcel_006323,2016-01-21 15:47:00,"309 W Flint Park Blvd, Flint, MI 48505, USA",43.055598,-83.707647,Private,1080,0,12056,CAPECOD,0.0,0,0.129,Yes,Residential,RI,1953,N,A2,Green Neighborhood,GN-1,Good,Good, ,Dar,2,6,000600,2,0,0,0,Yes,100.0,0
sample_011655,0.0,parcel_003336,2016-01-21 15:47:00,"3322 Herrick St, Flint, MI 48503, USA",42.998229,-83.745225,Private,6299,0,23166,ONE STORY,0.0,0,0.138,No,Residential,RI,0,N,A2,Traditional Neighborhood,TN-2,Fair,Good, ,Dar,8,48,003600,4,0,0,0,No,0.0,0
sample_011718,0.0,parcel_008812,2016-01-21 15:47:00,"4020 N Dort Hwy, Flint, MI 48506, USA",43.0508354,-83.6627789,Private,22784,28046,0,,182006.2541,1,0.562,No,Commercial,CI,0,N,F,Production Center,PC, , , ,Mueller,3,20,001900,3,1,1,0,No,0.0,0
sample_011734,0.0,parcel_006864,2016-01-21 15:47:00,"3842 Marmion Ave, Flint, MI 48506, USA",43.03221,-83.636157,Private,1800,0,29942,ONE STORY,0.0,0,0.092,No,Residential,RI,1929,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,4,25,002700,4,1,0,0,Yes,100.0,4400
sample_007591,0.0,parcel_000957,2016-01-21 15:47:00,"1236 Somerset Ln, Flint, MI 48503, USA",43.014802,-83.635819,Private,11069,605,22067,TWO STORY,0.0,0,0.199,No,Residential,RI,1977,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,7,47,003100,2,1,0,0,Yes,100.0,19600
sample_000763,0.0,parcel_000957,2016-02-01 14:31:59,"1236 Somerset Ln, Flint, MI 48503, USA",43.014802,-83.635819,Private,11069,605,22067,TWO STORY,0.0,0,0.199,No,Residential,RI,1977,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,7,47,003100,2,1,0,0,Yes,100.0,19600
sample_003144,0.0,parcel_005994,2016-01-21 15:48:00,"2409 Sloan St, Flint, MI 48504, USA",43.02197,-83.720496,Private,2250,0,72147,TWO UNIT,0.0,0,0.115,No,Residential,RI,1926,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Mueller,6,36,001300,4,11,0,0,Yes,100.0,5561
sample_003729,0.0,parcel_001101,2016-01-21 15:48:00,"3221 N Dort Hwy, Flint, MI 48506, USA",43.0445674,-83.6590671,Private,171173,111560,0,,910447.253,1,5.13,No,Commercial,CI,0,N,F,Commerce & Employment,CE, , ,Good,A.D.,4,21,002300,2,1,1,0,No,0.0,0
sample_000106,11.0,parcel_001101,2016-01-21 15:47:00,"3221 N Dort Hwy, Flint, MI 48506, USA",43.0445674,-83.6590671,Private,171173,111560,0,,910447.253,1,5.13,No,Commercial,CI,0,N,F,Commerce & Employment,CE, , ,Good,A.D.,4,21,002300,2,1,1,0,No,0.0,0
sample_002262,0.0,parcel_001733,2016-01-21 15:48:00,"3405 Bennett Ave, Flint, MI 48506, USA",43.0361169,-83.6439251,Private,9500,469,16718,CAPECOD,0.0,0,0.115,No,Residential,RI,1953,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Other,4,25,002700,3,1,0,0,Yes,100.0,16300
sample_016602,0.0,parcel_000580,2016-01-21 15:48:00,"3712 Twilight Dr, Flint, MI 48506, USA",43.048354,-83.648052,Private,2070,0,118144,ONE STORY,0.0,0,0.149,No,Residential,RI,1967,N,A2,Traditional Neighborhood,TN-2,Good,Fair, ,T.C.,4,22,002400,2,1,0,0,Yes,100.0,12100
sample_003032,0.0,parcel_003124,2016-01-21 15:48:00,"2420 Plainfield Ave, Flint, MI 48506, USA",43.058389,-83.659469,Private,600,0,83720,ONE STORY,0.0,0,0.138,No,Residential,RI,1959,N,B,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,3,20,001900,2,1,0,0,Yes,100.0,0
sample_014895,0.0,parcel_008875,2016-01-21 15:48:00,"3914 Seneca St, Flint, MI 48504, USA",43.049959,-83.730427,Private,2000,0,47549,ONE STORY,0.0,0,0.115,Yes,Residential,RI,1956,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,2,10,000700,4,1,0,0,No,0.0,0
sample_005462,0.0,parcel_010255,2016-01-21 15:48:00,"710 Avon St, Flint, MI 48503, USA",43.018082,-83.679357,Private,1938,0,15174,TWO STORY,0.0,0,0.08,No,Residential,RI,0,N,B,Mixed Residential,MR-1,Good,Fair, ,T.C.,7,42,002900,1,0,0,0,Yes,100.0,10800
sample_012603,0.0,parcel_004597,2016-01-21 15:48:00,"2941 Begole St, Flint, MI 48504, USA",43.0332859,-83.728654,Private,1506,0,83895,TWO STORY,0.0,0,0.118,No,Residential,RI,1954,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,6,34,001200,2,1,0,0,Yes,100.0,0
sample_006246,0.0,parcel_001614,2016-01-21 15:48:00,"1547 E Atherton Rd, Flint, MI 48507, USA",42.989567,-83.650161,Private,615,0,8713,ONE STORY,0.0,0,0.253,Yes,Residential,RI,1959,N,D6,Community Open Space,GN-1,99,Good, ,Other,9,57,003400,2,1,0,0,No,0.0,0
sample_013173,0.0,parcel_001235,2016-01-21 15:48:00,"1606 Loyola Dr, Flint, MI 48503, USA",43.031344,-83.69002,Private,34865,3396,30526,ONE STORY,0.0,0,0.21,No,Residential,RI,2004,N,A-2,Traditional Neighborhood,TN-1,Good,Good, ,A.D.,5,29,013600,1,11,0,0,Yes,100.0,34400
sample_002052,0.0,parcel_010619,2016-01-21 15:48:00,"3119 Colorado Ave, Flint, MI 48506, USA",43.045156,-83.649614,Private,1674,0,62283,ONE STORY,0.0,0,0.117,No,Residential,RI,1954,N,A2,Traditional Neighborhood,TN-2,Fair,Good, ,T.C.,4,22,002400,2,1,0,0,Yes,100.0,7700
sample_002574,0.0,parcel_001701,2016-01-21 15:48:00,"1011 Southlawn Ave, Flint, MI 48507, USA",42.9879377,-83.6573441,Private,2500,0,14528,ONE STORY,0.0,0,0.115,No,Residential,RI,1954,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,9,61,003500,3,1,0,0,Yes,100.0,8500
sample_012058,0.0,parcel_009460,2016-01-21 15:48:00,"3715 Lorraine Ave, Flint, MI 48506, USA",43.030445,-83.639534,Private,2025,0,41640,ONE STORY,0.0,0,0.103,No,Residential,RI,1953,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,4,25,002700,4,1,0,0,Yes,100.0,7000
sample_016125,0.0,parcel_007941,2016-01-21 15:48:00,"2927 Nathan Ave, Flint, MI 48506, USA",43.050228,-83.653044,Private,3825,0,13598,CAPECOD,0.0,0,0.103,No,Residential,RI,1936,Y,A2,Traditional Neighborhood,TN-2,Good,Fair, ,T.C.,4,21,002400,1,1,0,0,Yes,100.0,0
sample_005226,0.0,parcel_005181,2016-01-21 15:48:00,"5016 Delta Dr, Flint, MI 48506, USA",43.060699,-83.651607,Private,501,0,82351,ONE STORY,0.0,0,0.115,No,Residential,RI,1958,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,3,20,001900,3,1,0,0,Yes,100.0,12100
sample_004382,0.0,parcel_005104,2016-01-21 15:48:00,"3714 Comanche Ave, Flint, MI 48507, USA",42.989415,-83.65925,Private,1784,0,26881,CAPECOD,0.0,0,0.117,Yes,Residential,RI,1953,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,9,60,003300,2,1,0,0,Yes,100.0,0
sample_004841,0.0,parcel_005494,2016-01-21 15:48:00,"755 E Pasadena Ave, Flint, MI 48505, USA",43.047156,-83.691458,Private,356,0,4422,ONE STORY,0.0,0,0.099,No,Residential,RI,0,N,C1,Green Neighborhood,GN-1,Good,Good, ,T.C.,3,18,002000,2,11,0,0,Yes,100.0,2400
sample_000442,1.0,parcel_005494,2016-02-10 14:41:42,"755 E Pasadena Ave, Flint, MI 48505, USA",43.047156,-83.691458,Private,356,0,4422,ONE STORY,0.0,0,0.099,No,Residential,RI,0,N,C1,Green Neighborhood,GN-1,Good,Good, ,T.C.,3,18,002000,2,11,0,0,Yes,100.0,2400
sample_009186,0.0,parcel_001273,2016-01-21 15:48:00,"2624 Chicago Blvd, Flint, MI 48503, USA",43.0003876,-83.7203613,Private,18000,0,16842,ONE STORY,0.0,0,0.23,No,Residential,RI,1953,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Other,8,49,003700,4,1,0,0,Yes,100.0,20400
sample_004484,0.0,parcel_007846,2016-01-21 15:48:00,"2121 Dwight Ave, Flint, MI 48503, USA",43.002472,-83.6715679,Private,2357,0,88696,TWO STORY,0.0,0,0.222,No,Residential,RI,1976,N,B,Mixed Residential,MR-1,Good,Good, ,Dar,7,46,003200,4,5,0,1,Yes,100.0,18700
sample_010515,0.0,parcel_003763,2016-01-21 15:48:00,"2737 Swayze St, Flint, MI 48503, USA",43.001513,-83.724282,Private,2274,0,71815,CAPECOD,0.0,0,0.163,No,Residential,RI,1950,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Dar,8,49,003600,4,1,0,0,Yes,100.0,11800
sample_016675,0.0,parcel_007788,2016-01-21 15:48:00,"910 Frost St, Flint, MI 48504, USA",43.01874,-83.709846,Private,939,0,12272,CAPECOD,0.0,0,0.127,No,Residential,RI,1955,N,C1,University Avenue Core,UC,Good,Fair, ,Other,5,39,001500,3,5,0,1,Yes,100.0,7300
sample_015815,0.0,parcel_005670,2016-01-21 15:48:00,"2030 Wood Ln, Flint, MI 48503, USA",43.004764,-83.643462,Private,13000,0,12795,ONE STORY,0.0,0,0.149,No,Residential,RI,1957,N,A2,Traditional Neighborhood,TN-2,Fair,Good, ,T.C.,7,47,003100,1,1,0,0,Yes,100.0,12900
sample_008736,0.0,parcel_009262,2016-01-21 15:48:00,"2917 Montana Ave, Flint, MI 48506, USA",43.044367,-83.652932,Private,1575,0,68630,ONE STORY,0.0,0,0.103,Yes,Residential,RI,1954,N,A2,Traditional Neighborhood,TN-2,Fair,Fair, ,T.C.,4,21,002400,1,1,0,0,Yes,100.0,0
sample_012651,0.0,parcel_002099,2016-01-21 15:48:00,"3822 Western Rd, Flint, MI 48506, USA",43.048953,-83.655049,Private,3825,0,13365,ONE STORY,0.0,0,0.103,No,Residential,RI,1937,N,A2,Traditional Neighborhood,TN-2,Good,Fair, ,T.C.,4,21,002400,1,11,0,0,Yes,100.0,0
